filename,A,R,sdvig,polojenie
interf_6176.png,2.5,16.0,80,12.5
interf_6177.png,2.5,16.0,80,15.0
interf_6178.png,2.5,16.0,80,17.5
interf_6181.png,2.5,16.0,80,25.0
interf_6182.png,2.5,16.0,80,27.5
interf_6183.png,2.5,16.0,80,30.0
interf_6184.png,2.5,16.0,80,32.5
interf_6185.png,2.5,16.0,80,35.0
interf_6186.png,2.5,16.0,80,37.5
interf_6187.png,2.5,16.0,80,40.0
interf_6188.png,2.5,16.0,80,42.5
interf_6191.png,2.5,16.0,80,50.0
interf_6192.png,2.5,16.0,90,-50.0
interf_6193.png,2.5,16.0,90,-47.5
interf_6194.png,2.5,16.0,90,-45.0
interf_6195.png,2.5,16.0,90,-42.5
interf_6196.png,2.5,16.0,90,-40.0
interf_6197.png,2.5,16.0,90,-37.5
interf_6198.png,2.5,16.0,90,-35.0
interf_6201.png,2.5,16.0,90,-27.5
interf_6202.png,2.5,16.0,90,-25.0
interf_6203.png,2.5,16.0,90,-22.5
interf_6204.png,2.5,16.0,90,-20.0
interf_6205.png,2.5,16.0,90,-17.5
interf_6206.png,2.5,16.0,90,-15.0
interf_6207.png,2.5,16.0,90,-12.5
interf_6208.png,2.5,16.0,90,-10.0
interf_6211.png,2.5,16.0,90,-2.5
interf_6212.png,2.5,16.0,90,0.0
interf_6213.png,2.5,16.0,90,2.5
interf_6214.png,2.5,16.0,90,5.0
interf_6215.png,2.5,16.0,90,7.5
interf_6216.png,2.5,16.0,90,10.0
interf_6217.png,2.5,16.0,90,12.5
interf_6218.png,2.5,16.0,90,15.0
interf_6221.png,2.5,16.0,90,22.5
interf_6222.png,2.5,16.0,90,25.0
interf_6223.png,2.5,16.0,90,27.5
interf_6224.png,2.5,16.0,90,30.0
interf_6225.png,2.5,16.0,90,32.5
interf_6226.png,2.5,16.0,90,35.0
interf_6227.png,2.5,16.0,90,37.5
interf_6228.png,2.5,16.0,90,40.0
interf_6231.png,2.5,16.0,90,47.5
interf_6232.png,2.5,16.0,90,50.0
interf_6233.png,2.5,16.0,100,-50.0
interf_6234.png,2.5,16.0,100,-47.5
interf_6235.png,2.5,16.0,100,-45.0
interf_6236.png,2.5,16.0,100,-42.5
interf_6237.png,2.5,16.0,100,-40.0
interf_6238.png,2.5,16.0,100,-37.5
interf_6241.png,2.5,16.0,100,-30.0
interf_6242.png,2.5,16.0,100,-27.5
interf_6243.png,2.5,16.0,100,-25.0
interf_6244.png,2.5,16.0,100,-22.5
interf_6245.png,2.5,16.0,100,-20.0
interf_6246.png,2.5,16.0,100,-17.5
interf_6247.png,2.5,16.0,100,-15.0
interf_6248.png,2.5,16.0,100,-12.5
interf_6251.png,2.5,16.0,100,-5.0
interf_6252.png,2.5,16.0,100,-2.5
interf_6253.png,2.5,16.0,100,0.0
interf_6254.png,2.5,16.0,100,2.5
interf_6255.png,2.5,16.0,100,5.0
interf_6256.png,2.5,16.0,100,7.5
interf_6257.png,2.5,16.0,100,10.0
interf_6258.png,2.5,16.0,100,12.5
interf_6261.png,2.5,16.0,100,20.0
interf_6262.png,2.5,16.0,100,22.5
interf_6263.png,2.5,16.0,100,25.0
interf_6264.png,2.5,16.0,100,27.5
interf_6265.png,2.5,16.0,100,30.0
interf_6266.png,2.5,16.0,100,32.5
interf_6267.png,2.5,16.0,100,35.0
interf_6268.png,2.5,16.0,100,37.5
interf_6271.png,2.5,16.0,100,45.0
interf_6272.png,2.5,16.0,100,47.5
interf_6273.png,2.5,16.0,100,50.0
interf_6274.png,2.5,16.0,110,-50.0
interf_6275.png,2.5,16.0,110,-47.5
interf_6276.png,2.5,16.0,110,-45.0
interf_6277.png,2.5,16.0,110,-42.5
interf_6278.png,2.5,16.0,110,-40.0
interf_6281.png,2.5,16.0,110,-32.5
interf_6282.png,2.5,16.0,110,-30.0
interf_6283.png,2.5,16.0,110,-27.5
interf_6284.png,2.5,16.0,110,-25.0
interf_6285.png,2.5,16.0,110,-22.5
interf_6286.png,2.5,16.0,110,-20.0
interf_6287.png,2.5,16.0,110,-17.5
interf_6288.png,2.5,16.0,110,-15.0
interf_6291.png,2.5,16.0,110,-7.5
interf_6292.png,2.5,16.0,110,-5.0
interf_6293.png,2.5,16.0,110,-2.5
interf_6294.png,2.5,16.0,110,0.0
interf_6295.png,2.5,16.0,110,2.5
interf_6296.png,2.5,16.0,110,5.0
interf_6297.png,2.5,16.0,110,7.5
interf_6298.png,2.5,16.0,110,10.0
interf_6301.png,2.5,16.0,110,17.5
interf_6302.png,2.5,16.0,110,20.0
interf_6303.png,2.5,16.0,110,22.5
interf_6304.png,2.5,16.0,110,25.0
interf_6305.png,2.5,16.0,110,27.5
interf_6306.png,2.5,16.0,110,30.0
interf_6307.png,2.5,16.0,110,32.5
interf_6308.png,2.5,16.0,110,35.0
interf_6311.png,2.5,16.0,110,42.5
interf_6312.png,2.5,16.0,110,45.0
interf_6313.png,2.5,16.0,110,47.5
interf_6314.png,2.5,16.0,110,50.0
interf_6315.png,2.5,16.0,120,-50.0
interf_6316.png,2.5,16.0,120,-47.5
interf_6317.png,2.5,16.0,120,-45.0
interf_6318.png,2.5,16.0,120,-42.5
interf_6321.png,2.5,16.0,120,-35.0
interf_6322.png,2.5,16.0,120,-32.5
interf_6323.png,2.5,16.0,120,-30.0
interf_6324.png,2.5,16.0,120,-27.5
interf_6325.png,2.5,16.0,120,-25.0
interf_6326.png,2.5,16.0,120,-22.5
interf_6327.png,2.5,16.0,120,-20.0
interf_6328.png,2.5,16.0,120,-17.5
interf_6331.png,2.5,16.0,120,-10.0
interf_6332.png,2.5,16.0,120,-7.5
interf_6333.png,2.5,16.0,120,-5.0
interf_6334.png,2.5,16.0,120,-2.5
interf_6335.png,2.5,16.0,120,0.0
interf_6336.png,2.5,16.0,120,2.5
interf_6337.png,2.5,16.0,120,5.0
interf_6338.png,2.5,16.0,120,7.5
interf_6341.png,2.5,16.0,120,15.0
interf_6342.png,2.5,16.0,120,17.5
interf_6343.png,2.5,16.0,120,20.0
interf_6344.png,2.5,16.0,120,22.5
interf_6345.png,2.5,16.0,120,25.0
interf_6346.png,2.5,16.0,120,27.5
interf_6347.png,2.5,16.0,120,30.0
interf_6348.png,2.5,16.0,120,32.5
interf_6351.png,2.5,16.0,120,40.0
interf_6352.png,2.5,16.0,120,42.5
interf_6353.png,2.5,16.0,120,45.0
interf_6354.png,2.5,16.0,120,47.5
interf_6355.png,2.5,16.0,120,50.0
interf_6356.png,2.5,16.0,130,-50.0
interf_6357.png,2.5,16.0,130,-47.5
interf_6358.png,2.5,16.0,130,-45.0
interf_6361.png,2.5,16.0,130,-37.5
interf_6362.png,2.5,16.0,130,-35.0
interf_6363.png,2.5,16.0,130,-32.5
interf_6364.png,2.5,16.0,130,-30.0
interf_6365.png,2.5,16.0,130,-27.5
interf_6366.png,2.5,16.0,130,-25.0
interf_6367.png,2.5,16.0,130,-22.5
interf_6368.png,2.5,16.0,130,-20.0
interf_6371.png,2.5,16.0,130,-12.5
interf_6372.png,2.5,16.0,130,-10.0
interf_6373.png,2.5,16.0,130,-7.5
interf_6374.png,2.5,16.0,130,-5.0
interf_6375.png,2.5,16.0,130,-2.5
interf_6376.png,2.5,16.0,130,0.0
interf_6377.png,2.5,16.0,130,2.5
interf_6378.png,2.5,16.0,130,5.0
interf_6381.png,2.5,16.0,130,12.5
interf_6382.png,2.5,16.0,130,15.0
interf_6383.png,2.5,16.0,130,17.5
interf_6384.png,2.5,16.0,130,20.0
interf_6385.png,2.5,16.0,130,22.5
interf_6386.png,2.5,16.0,130,25.0
interf_6387.png,2.5,16.0,130,27.5
interf_6388.png,2.5,16.0,130,30.0
interf_6391.png,2.5,16.0,130,37.5
interf_6392.png,2.5,16.0,130,40.0
interf_6393.png,2.5,16.0,130,42.5
interf_6394.png,2.5,16.0,130,45.0
interf_6395.png,2.5,16.0,130,47.5
interf_6396.png,2.5,16.0,130,50.0
interf_6397.png,2.5,16.5,20,-50.0
interf_6398.png,2.5,16.5,20,-47.5
interf_6401.png,2.5,16.5,20,-40.0
interf_6402.png,2.5,16.5,20,-37.5
interf_6403.png,2.5,16.5,20,-35.0
interf_6404.png,2.5,16.5,20,-32.5
interf_6405.png,2.5,16.5,20,-30.0
interf_6406.png,2.5,16.5,20,-27.5
interf_6407.png,2.5,16.5,20,-25.0
interf_6408.png,2.5,16.5,20,-22.5
interf_6411.png,2.5,16.5,20,-15.0
interf_6412.png,2.5,16.5,20,-12.5
interf_6413.png,2.5,16.5,20,-10.0
interf_6414.png,2.5,16.5,20,-7.5
interf_6415.png,2.5,16.5,20,-5.0
interf_6416.png,2.5,16.5,20,-2.5
interf_6417.png,2.5,16.5,20,0.0
interf_6418.png,2.5,16.5,20,2.5
interf_6421.png,2.5,16.5,20,10.0
interf_6422.png,2.5,16.5,20,12.5
interf_6423.png,2.5,16.5,20,15.0
interf_6424.png,2.5,16.5,20,17.5
interf_6425.png,2.5,16.5,20,20.0
interf_6426.png,2.5,16.5,20,22.5
interf_6427.png,2.5,16.5,20,25.0
interf_6428.png,2.5,16.5,20,27.5
interf_6431.png,2.5,16.5,20,35.0
interf_6432.png,2.5,16.5,20,37.5
interf_6433.png,2.5,16.5,20,40.0
interf_6434.png,2.5,16.5,20,42.5
interf_6435.png,2.5,16.5,20,45.0
interf_6436.png,2.5,16.5,20,47.5
interf_6437.png,2.5,16.5,20,50.0
interf_6438.png,2.5,16.5,30,-50.0
interf_6441.png,2.5,16.5,30,-42.5
interf_6442.png,2.5,16.5,30,-40.0
interf_6443.png,2.5,16.5,30,-37.5
interf_6444.png,2.5,16.5,30,-35.0
interf_6445.png,2.5,16.5,30,-32.5
interf_6446.png,2.5,16.5,30,-30.0
interf_6447.png,2.5,16.5,30,-27.5
interf_6448.png,2.5,16.5,30,-25.0
interf_6451.png,2.5,16.5,30,-17.5
interf_6452.png,2.5,16.5,30,-15.0
interf_6453.png,2.5,16.5,30,-12.5
interf_6454.png,2.5,16.5,30,-10.0
interf_6455.png,2.5,16.5,30,-7.5
interf_6456.png,2.5,16.5,30,-5.0
interf_6457.png,2.5,16.5,30,-2.5
interf_6458.png,2.5,16.5,30,0.0
interf_6461.png,2.5,16.5,30,7.5
interf_6462.png,2.5,16.5,30,10.0
interf_6463.png,2.5,16.5,30,12.5
interf_6464.png,2.5,16.5,30,15.0
interf_6465.png,2.5,16.5,30,17.5
interf_6466.png,2.5,16.5,30,20.0
interf_6467.png,2.5,16.5,30,22.5
interf_6468.png,2.5,16.5,30,25.0
interf_6471.png,2.5,16.5,30,32.5
interf_6472.png,2.5,16.5,30,35.0
interf_6473.png,2.5,16.5,30,37.5
interf_6474.png,2.5,16.5,30,40.0
interf_6475.png,2.5,16.5,30,42.5
interf_6476.png,2.5,16.5,30,45.0
interf_6477.png,2.5,16.5,30,47.5
interf_6478.png,2.5,16.5,30,50.0
interf_6481.png,2.5,16.5,40,-45.0
interf_6482.png,2.5,16.5,40,-42.5
interf_6483.png,2.5,16.5,40,-40.0
interf_6484.png,2.5,16.5,40,-37.5
interf_6485.png,2.5,16.5,40,-35.0
interf_6486.png,2.5,16.5,40,-32.5
interf_6487.png,2.5,16.5,40,-30.0
interf_6488.png,2.5,16.5,40,-27.5
interf_6491.png,2.5,16.5,40,-20.0
interf_6492.png,2.5,16.5,40,-17.5
interf_6493.png,2.5,16.5,40,-15.0
interf_6494.png,2.5,16.5,40,-12.5
interf_6495.png,2.5,16.5,40,-10.0
interf_6496.png,2.5,16.5,40,-7.5
interf_6497.png,2.5,16.5,40,-5.0
interf_6498.png,2.5,16.5,40,-2.5
interf_6501.png,2.5,16.5,40,5.0
interf_6502.png,2.5,16.5,40,7.5
interf_6503.png,2.5,16.5,40,10.0
interf_6504.png,2.5,16.5,40,12.5
interf_6505.png,2.5,16.5,40,15.0
interf_6506.png,2.5,16.5,40,17.5
interf_6507.png,2.5,16.5,40,20.0
interf_6508.png,2.5,16.5,40,22.5
interf_6511.png,2.5,16.5,40,30.0
interf_6512.png,2.5,16.5,40,32.5
interf_6513.png,2.5,16.5,40,35.0
interf_6514.png,2.5,16.5,40,37.5
interf_6515.png,2.5,16.5,40,40.0
interf_6516.png,2.5,16.5,40,42.5
interf_6517.png,2.5,16.5,40,45.0
interf_6518.png,2.5,16.5,40,47.5
interf_6521.png,2.5,16.5,50,-47.5
interf_6522.png,2.5,16.5,50,-45.0
interf_6523.png,2.5,16.5,50,-42.5
interf_6524.png,2.5,16.5,50,-40.0
interf_6525.png,2.5,16.5,50,-37.5
interf_6526.png,2.5,16.5,50,-35.0
interf_6527.png,2.5,16.5,50,-32.5
interf_6528.png,2.5,16.5,50,-30.0
interf_6531.png,2.5,16.5,50,-22.5
interf_6532.png,2.5,16.5,50,-20.0
interf_6533.png,2.5,16.5,50,-17.5
interf_6534.png,2.5,16.5,50,-15.0
interf_6535.png,2.5,16.5,50,-12.5
interf_6536.png,2.5,16.5,50,-10.0
interf_6537.png,2.5,16.5,50,-7.5
interf_6538.png,2.5,16.5,50,-5.0
interf_6541.png,2.5,16.5,50,2.5
interf_6542.png,2.5,16.5,50,5.0
interf_6543.png,2.5,16.5,50,7.5
interf_6544.png,2.5,16.5,50,10.0
interf_6545.png,2.5,16.5,50,12.5
interf_6546.png,2.5,16.5,50,15.0
interf_6547.png,2.5,16.5,50,17.5
interf_6548.png,2.5,16.5,50,20.0
interf_6551.png,2.5,16.5,50,27.5
interf_6552.png,2.5,16.5,50,30.0
interf_6553.png,2.5,16.5,50,32.5
interf_6554.png,2.5,16.5,50,35.0
interf_6555.png,2.5,16.5,50,37.5
interf_6556.png,2.5,16.5,50,40.0
interf_6557.png,2.5,16.5,50,42.5
interf_6558.png,2.5,16.5,50,45.0
interf_6561.png,2.5,16.5,60,-50.0
interf_6562.png,2.5,16.5,60,-47.5
interf_6563.png,2.5,16.5,60,-45.0
interf_6564.png,2.5,16.5,60,-42.5
interf_6565.png,2.5,16.5,60,-40.0
interf_6566.png,2.5,16.5,60,-37.5
interf_6567.png,2.5,16.5,60,-35.0
interf_6568.png,2.5,16.5,60,-32.5
interf_6571.png,2.5,16.5,60,-25.0
interf_6572.png,2.5,16.5,60,-22.5
interf_6573.png,2.5,16.5,60,-20.0
interf_6574.png,2.5,16.5,60,-17.5
interf_6575.png,2.5,16.5,60,-15.0
interf_6576.png,2.5,16.5,60,-12.5
interf_6577.png,2.5,16.5,60,-10.0
interf_6578.png,2.5,16.5,60,-7.5
interf_6581.png,2.5,16.5,60,0.0
interf_6582.png,2.5,16.5,60,2.5
interf_6583.png,2.5,16.5,60,5.0
interf_6584.png,2.5,16.5,60,7.5
interf_6585.png,2.5,16.5,60,10.0
interf_6586.png,2.5,16.5,60,12.5
interf_6587.png,2.5,16.5,60,15.0
interf_6588.png,2.5,16.5,60,17.5
interf_6591.png,2.5,16.5,60,25.0
interf_6592.png,2.5,16.5,60,27.5
interf_6593.png,2.5,16.5,60,30.0
interf_6594.png,2.5,16.5,60,32.5
interf_6595.png,2.5,16.5,60,35.0
interf_6596.png,2.5,16.5,60,37.5
interf_6597.png,2.5,16.5,60,40.0
interf_6598.png,2.5,16.5,60,42.5
interf_6601.png,2.5,16.5,60,50.0
interf_6602.png,2.5,16.5,70,-50.0
interf_6603.png,2.5,16.5,70,-47.5
interf_6604.png,2.5,16.5,70,-45.0
interf_6605.png,2.5,16.5,70,-42.5
interf_6606.png,2.5,16.5,70,-40.0
interf_6607.png,2.5,16.5,70,-37.5
interf_6608.png,2.5,16.5,70,-35.0
interf_6611.png,2.5,16.5,70,-27.5
interf_6612.png,2.5,16.5,70,-25.0
interf_6613.png,2.5,16.5,70,-22.5
interf_6614.png,2.5,16.5,70,-20.0
interf_6615.png,2.5,16.5,70,-17.5
interf_6616.png,2.5,16.5,70,-15.0
interf_6617.png,2.5,16.5,70,-12.5
interf_6618.png,2.5,16.5,70,-10.0
interf_6621.png,2.5,16.5,70,-2.5
interf_6622.png,2.5,16.5,70,0.0
interf_6623.png,2.5,16.5,70,2.5
interf_6624.png,2.5,16.5,70,5.0
interf_6625.png,2.5,16.5,70,7.5
interf_6626.png,2.5,16.5,70,10.0
interf_6627.png,2.5,16.5,70,12.5
interf_6628.png,2.5,16.5,70,15.0
interf_6631.png,2.5,16.5,70,22.5
interf_6632.png,2.5,16.5,70,25.0
interf_6633.png,2.5,16.5,70,27.5
interf_6634.png,2.5,16.5,70,30.0
interf_6635.png,2.5,16.5,70,32.5
interf_6636.png,2.5,16.5,70,35.0
interf_6637.png,2.5,16.5,70,37.5
interf_6638.png,2.5,16.5,70,40.0
interf_6641.png,2.5,16.5,70,47.5
interf_6642.png,2.5,16.5,70,50.0
interf_6643.png,2.5,16.5,80,-50.0
interf_6644.png,2.5,16.5,80,-47.5
interf_6645.png,2.5,16.5,80,-45.0
interf_6646.png,2.5,16.5,80,-42.5
interf_6647.png,2.5,16.5,80,-40.0
interf_6648.png,2.5,16.5,80,-37.5
interf_6651.png,2.5,16.5,80,-30.0
interf_6652.png,2.5,16.5,80,-27.5
interf_6653.png,2.5,16.5,80,-25.0
interf_6654.png,2.5,16.5,80,-22.5
interf_6655.png,2.5,16.5,80,-20.0
interf_6656.png,2.5,16.5,80,-17.5
interf_6657.png,2.5,16.5,80,-15.0
interf_6658.png,2.5,16.5,80,-12.5
interf_6661.png,2.5,16.5,80,-5.0
interf_6662.png,2.5,16.5,80,-2.5
interf_6663.png,2.5,16.5,80,0.0
interf_6664.png,2.5,16.5,80,2.5
interf_6665.png,2.5,16.5,80,5.0
interf_6666.png,2.5,16.5,80,7.5
interf_6667.png,2.5,16.5,80,10.0
interf_6668.png,2.5,16.5,80,12.5
interf_6671.png,2.5,16.5,80,20.0
interf_6672.png,2.5,16.5,80,22.5
interf_6673.png,2.5,16.5,80,25.0
interf_6674.png,2.5,16.5,80,27.5
interf_6675.png,2.5,16.5,80,30.0
interf_6676.png,2.5,16.5,80,32.5
interf_6677.png,2.5,16.5,80,35.0
interf_6678.png,2.5,16.5,80,37.5
interf_6681.png,2.5,16.5,80,45.0
interf_6682.png,2.5,16.5,80,47.5
interf_6683.png,2.5,16.5,80,50.0
interf_6684.png,2.5,16.5,90,-50.0
interf_6685.png,2.5,16.5,90,-47.5
interf_6686.png,2.5,16.5,90,-45.0
interf_6687.png,2.5,16.5,90,-42.5
interf_6688.png,2.5,16.5,90,-40.0
interf_6691.png,2.5,16.5,90,-32.5
interf_6692.png,2.5,16.5,90,-30.0
interf_6693.png,2.5,16.5,90,-27.5
interf_6694.png,2.5,16.5,90,-25.0
interf_6695.png,2.5,16.5,90,-22.5
interf_6696.png,2.5,16.5,90,-20.0
interf_6697.png,2.5,16.5,90,-17.5
interf_6698.png,2.5,16.5,90,-15.0
interf_6701.png,2.5,16.5,90,-7.5
interf_6702.png,2.5,16.5,90,-5.0
interf_6703.png,2.5,16.5,90,-2.5
interf_6704.png,2.5,16.5,90,0.0
interf_6705.png,2.5,16.5,90,2.5
interf_6706.png,2.5,16.5,90,5.0
interf_6707.png,2.5,16.5,90,7.5
interf_6708.png,2.5,16.5,90,10.0
interf_6711.png,2.5,16.5,90,17.5
interf_6712.png,2.5,16.5,90,20.0
interf_6713.png,2.5,16.5,90,22.5
interf_6714.png,2.5,16.5,90,25.0
interf_6715.png,2.5,16.5,90,27.5
interf_6716.png,2.5,16.5,90,30.0
interf_6717.png,2.5,16.5,90,32.5
interf_6718.png,2.5,16.5,90,35.0
interf_6721.png,2.5,16.5,90,42.5
interf_6722.png,2.5,16.5,90,45.0
interf_6723.png,2.5,16.5,90,47.5
interf_6724.png,2.5,16.5,90,50.0
interf_6725.png,2.5,16.5,100,-50.0
interf_6726.png,2.5,16.5,100,-47.5
interf_6727.png,2.5,16.5,100,-45.0
interf_6728.png,2.5,16.5,100,-42.5
interf_6731.png,2.5,16.5,100,-35.0
interf_6732.png,2.5,16.5,100,-32.5
interf_6733.png,2.5,16.5,100,-30.0
interf_6734.png,2.5,16.5,100,-27.5
interf_6735.png,2.5,16.5,100,-25.0
interf_6736.png,2.5,16.5,100,-22.5
interf_6737.png,2.5,16.5,100,-20.0
interf_6738.png,2.5,16.5,100,-17.5
interf_6741.png,2.5,16.5,100,-10.0
interf_6742.png,2.5,16.5,100,-7.5
interf_6743.png,2.5,16.5,100,-5.0
interf_6744.png,2.5,16.5,100,-2.5
interf_6745.png,2.5,16.5,100,0.0
interf_6746.png,2.5,16.5,100,2.5
interf_6747.png,2.5,16.5,100,5.0
interf_6748.png,2.5,16.5,100,7.5
interf_6751.png,2.5,16.5,100,15.0
interf_6752.png,2.5,16.5,100,17.5
interf_6753.png,2.5,16.5,100,20.0
interf_6754.png,2.5,16.5,100,22.5
interf_6755.png,2.5,16.5,100,25.0
interf_6756.png,2.5,16.5,100,27.5
interf_6757.png,2.5,16.5,100,30.0
interf_6758.png,2.5,16.5,100,32.5
interf_6761.png,2.5,16.5,100,40.0
interf_6762.png,2.5,16.5,100,42.5
interf_6763.png,2.5,16.5,100,45.0
interf_6764.png,2.5,16.5,100,47.5
interf_6765.png,2.5,16.5,100,50.0
interf_6766.png,2.5,16.5,110,-50.0
interf_6767.png,2.5,16.5,110,-47.5
interf_6768.png,2.5,16.5,110,-45.0
interf_6771.png,2.5,16.5,110,-37.5
interf_6772.png,2.5,16.5,110,-35.0
interf_6773.png,2.5,16.5,110,-32.5
interf_6774.png,2.5,16.5,110,-30.0
interf_6775.png,2.5,16.5,110,-27.5
interf_6776.png,2.5,16.5,110,-25.0
interf_6777.png,2.5,16.5,110,-22.5
interf_6778.png,2.5,16.5,110,-20.0
interf_6781.png,2.5,16.5,110,-12.5
interf_6782.png,2.5,16.5,110,-10.0
interf_6783.png,2.5,16.5,110,-7.5
interf_6784.png,2.5,16.5,110,-5.0
interf_6785.png,2.5,16.5,110,-2.5
interf_6786.png,2.5,16.5,110,0.0
interf_6787.png,2.5,16.5,110,2.5
interf_6788.png,2.5,16.5,110,5.0
interf_6791.png,2.5,16.5,110,12.5
interf_6792.png,2.5,16.5,110,15.0
interf_6793.png,2.5,16.5,110,17.5
interf_6794.png,2.5,16.5,110,20.0
interf_6795.png,2.5,16.5,110,22.5
interf_6796.png,2.5,16.5,110,25.0
interf_6797.png,2.5,16.5,110,27.5
interf_6798.png,2.5,16.5,110,30.0
interf_6801.png,2.5,16.5,110,37.5
interf_6802.png,2.5,16.5,110,40.0
interf_6803.png,2.5,16.5,110,42.5
interf_6804.png,2.5,16.5,110,45.0
interf_6805.png,2.5,16.5,110,47.5
interf_6806.png,2.5,16.5,110,50.0
interf_6807.png,2.5,16.5,120,-50.0
interf_6808.png,2.5,16.5,120,-47.5
interf_6811.png,2.5,16.5,120,-40.0
interf_6812.png,2.5,16.5,120,-37.5
interf_6813.png,2.5,16.5,120,-35.0
interf_6814.png,2.5,16.5,120,-32.5
interf_6815.png,2.5,16.5,120,-30.0
interf_6816.png,2.5,16.5,120,-27.5
interf_6817.png,2.5,16.5,120,-25.0
interf_6818.png,2.5,16.5,120,-22.5
interf_6821.png,2.5,16.5,120,-15.0
interf_6822.png,2.5,16.5,120,-12.5
interf_6823.png,2.5,16.5,120,-10.0
interf_6824.png,2.5,16.5,120,-7.5
interf_6825.png,2.5,16.5,120,-5.0
interf_6826.png,2.5,16.5,120,-2.5
interf_6827.png,2.5,16.5,120,0.0
interf_6828.png,2.5,16.5,120,2.5
interf_6831.png,2.5,16.5,120,10.0
interf_6832.png,2.5,16.5,120,12.5
interf_6833.png,2.5,16.5,120,15.0
interf_6834.png,2.5,16.5,120,17.5
interf_6835.png,2.5,16.5,120,20.0
interf_6836.png,2.5,16.5,120,22.5
interf_6837.png,2.5,16.5,120,25.0
interf_6838.png,2.5,16.5,120,27.5
interf_6841.png,2.5,16.5,120,35.0
interf_6842.png,2.5,16.5,120,37.5
interf_6843.png,2.5,16.5,120,40.0
interf_6844.png,2.5,16.5,120,42.5
interf_6845.png,2.5,16.5,120,45.0
interf_6846.png,2.5,16.5,120,47.5
interf_6847.png,2.5,16.5,120,50.0
interf_6848.png,2.5,16.5,130,-50.0
interf_6851.png,2.5,16.5,130,-42.5
interf_6852.png,2.5,16.5,130,-40.0
interf_6853.png,2.5,16.5,130,-37.5
interf_6854.png,2.5,16.5,130,-35.0
interf_6855.png,2.5,16.5,130,-32.5
interf_6856.png,2.5,16.5,130,-30.0
interf_6857.png,2.5,16.5,130,-27.5
interf_6858.png,2.5,16.5,130,-25.0
interf_6861.png,2.5,16.5,130,-17.5
interf_6862.png,2.5,16.5,130,-15.0
interf_6863.png,2.5,16.5,130,-12.5
interf_6864.png,2.5,16.5,130,-10.0
interf_6865.png,2.5,16.5,130,-7.5
interf_6866.png,2.5,16.5,130,-5.0
interf_6867.png,2.5,16.5,130,-2.5
interf_6868.png,2.5,16.5,130,0.0
interf_6871.png,2.5,16.5,130,7.5
interf_6872.png,2.5,16.5,130,10.0
interf_6873.png,2.5,16.5,130,12.5
interf_6874.png,2.5,16.5,130,15.0
interf_6875.png,2.5,16.5,130,17.5
interf_6876.png,2.5,16.5,130,20.0
interf_6877.png,2.5,16.5,130,22.5
interf_6878.png,2.5,16.5,130,25.0
interf_6881.png,2.5,16.5,130,32.5
interf_6882.png,2.5,16.5,130,35.0
interf_6883.png,2.5,16.5,130,37.5
interf_6884.png,2.5,16.5,130,40.0
interf_6885.png,2.5,16.5,130,42.5
interf_6886.png,2.5,16.5,130,45.0
interf_6887.png,2.5,16.5,130,47.5
interf_6888.png,2.5,16.5,130,50.0
interf_6891.png,2.5,17.0,20,-45.0
interf_6892.png,2.5,17.0,20,-42.5
interf_6893.png,2.5,17.0,20,-40.0
interf_6894.png,2.5,17.0,20,-37.5
interf_6895.png,2.5,17.0,20,-35.0
interf_6896.png,2.5,17.0,20,-32.5
interf_6897.png,2.5,17.0,20,-30.0
interf_6898.png,2.5,17.0,20,-27.5
interf_6901.png,2.5,17.0,20,-20.0
interf_6902.png,2.5,17.0,20,-17.5
interf_6903.png,2.5,17.0,20,-15.0
interf_6904.png,2.5,17.0,20,-12.5
interf_6905.png,2.5,17.0,20,-10.0
interf_6906.png,2.5,17.0,20,-7.5
interf_6907.png,2.5,17.0,20,-5.0
interf_6908.png,2.5,17.0,20,-2.5
interf_6911.png,2.5,17.0,20,5.0
interf_6912.png,2.5,17.0,20,7.5
interf_6913.png,2.5,17.0,20,10.0
interf_6914.png,2.5,17.0,20,12.5
interf_6915.png,2.5,17.0,20,15.0
interf_6916.png,2.5,17.0,20,17.5
interf_6917.png,2.5,17.0,20,20.0
interf_6918.png,2.5,17.0,20,22.5
interf_6921.png,2.5,17.0,20,30.0
interf_6922.png,2.5,17.0,20,32.5
interf_6923.png,2.5,17.0,20,35.0
interf_6924.png,2.5,17.0,20,37.5
interf_6925.png,2.5,17.0,20,40.0
interf_6926.png,2.5,17.0,20,42.5
interf_6927.png,2.5,17.0,20,45.0
interf_6928.png,2.5,17.0,20,47.5
interf_6931.png,2.5,17.0,30,-47.5
interf_6932.png,2.5,17.0,30,-45.0
interf_6933.png,2.5,17.0,30,-42.5
interf_6934.png,2.5,17.0,30,-40.0
interf_6935.png,2.5,17.0,30,-37.5
interf_6936.png,2.5,17.0,30,-35.0
interf_6937.png,2.5,17.0,30,-32.5
interf_6938.png,2.5,17.0,30,-30.0
interf_6941.png,2.5,17.0,30,-22.5
interf_6942.png,2.5,17.0,30,-20.0
interf_6943.png,2.5,17.0,30,-17.5
interf_6944.png,2.5,17.0,30,-15.0
interf_6945.png,2.5,17.0,30,-12.5
interf_6946.png,2.5,17.0,30,-10.0
interf_6947.png,2.5,17.0,30,-7.5
interf_6948.png,2.5,17.0,30,-5.0
interf_6951.png,3.0,10.0,20,-47.5
interf_6952.png,3.0,10.0,20,-45.0
